actor_loss,constraint_recovery_time,cost_critic_loss,cost_ema,critic_loss,cumulative_cost,cumulative_reward,ecbf_interventions,entropy,episode,forced_rest_rate,global_step,jain_fairness,lambda,lazy_agent_flag,peak_fatigue,per_agent_entropy_mean,per_agent_entropy_min,policy_loss,safety_autonomy_index,safety_rate,tasks_completed,value_loss,violation_rate,wall_time
-0.114010,,,0.000000,54331.203125,2251.000000,-36417.992909,0,,1,0.000000,480,0.999680,,0,0.6879939,1.788919,1.785526,,1.000000,0.202083,2429.000000,,0.781597,9.428422
-0.116178,,,0.000000,52077.894531,2219.000000,-35299.819017,0,,2,0.000000,960,0.999791,,0,0.6913958,1.785886,1.781793,,1.000000,0.222917,2392.000000,,0.770486,18.717244
-0.114863,,,0.000000,53886.878906,2254.000000,-35824.711643,0,,3,0.000000,1440,0.999469,,0,0.69125366,1.784783,1.781159,,1.000000,0.202083,2424.000000,,0.782639,28.017134
-0.123085,,,0.000000,54002.414062,2225.000000,-35822.952135,0,,4,0.000000,1920,0.999579,,0,0.6826774,1.779501,1.775140,,1.000000,0.218750,2389.000000,,0.772569,37.289500
-0.118398,,,0.000000,54734.933594,2226.000000,-36055.304704,0,,5,0.000000,2400,0.999949,,0,0.69788504,1.771625,1.748444,,1.000000,0.214583,2446.000000,,0.772917,46.597128
-0.117865,,,0.000000,54602.058594,2261.000000,-36249.019672,0,,6,0.000000,2880,0.999587,,0,0.6869032,1.767843,1.748726,,1.000000,0.208333,2431.000000,,0.785069,55.902177
-0.112004,,,0.000000,54455.417969,2252.000000,-36121.508482,0,,7,0.000000,3360,0.999066,,0,0.70348763,1.771620,1.756016,,1.000000,0.204167,2448.000000,,0.781944,65.202186
-0.111477,,,0.000000,53587.027344,2240.000000,-35747.420555,0,,8,0.000000,3840,0.997996,,0,0.6919174,1.771280,1.745576,,1.000000,0.206250,2476.000000,,0.777778,74.495347
-0.104645,,,0.000000,54885.394531,2247.000000,-36338.921373,0,,9,0.000000,4320,0.998912,,0,0.7129259,1.769956,1.759589,,1.000000,0.206250,2491.000000,,0.780208,83.777182
-0.105301,,,0.000000,54244.730469,2264.000000,-36286.653400,0,,10,0.000000,4800,0.999275,,0,0.7099464,1.768643,1.738084,,1.000000,0.202083,2459.000000,,0.786111,93.084341
