actor_loss,constraint_recovery_time,cost_critic_loss,cost_ema,critic_loss,cumulative_cost,cumulative_reward,ecbf_interventions,entropy,episode,forced_rest_rate,global_step,jain_fairness,lambda,lazy_agent_flag,peak_fatigue,per_agent_entropy_mean,per_agent_entropy_min,policy_loss,safety_autonomy_index,safety_rate,tasks_completed,value_loss,violation_rate,wall_time
-0.091242,,,0.000000,79856.812500,2178.000000,-43657.227404,8106,,1,0.716667,480,0.999497,,0,0.912995,1.785039,1.783277,,0.428994,0.227083,2366.000000,,0.756250,1.933967
-0.091091,,,0.000000,78299.585938,2186.000000,-43255.997178,8059,,2,0.720139,960,0.999810,,0,0.9132879,1.783648,1.772715,,0.434456,0.227083,2375.000000,,0.759028,3.345528
-0.091455,,,0.000000,83956.367188,2163.000000,-44392.860551,8308,,3,0.739236,1440,0.999710,,0,0.91334915,1.784273,1.780855,,0.434368,0.239583,2448.000000,,0.751042,4.863945
-0.090406,,,0.000000,82289.937500,2198.000000,-43993.338781,8367,,4,0.754167,1920,0.999787,,0,0.91348374,1.786802,1.782849,,0.434509,0.235417,2466.000000,,0.763194,6.382147
-0.092142,,,0.000000,80517.320312,2190.000000,-43602.983006,8612,,5,0.776042,2400,0.999791,,0,0.9138652,1.777145,1.768328,,0.434463,0.220833,2538.000000,,0.760417,7.940560
-0.089063,,,0.000000,80811.476562,2178.000000,-43632.272550,8743,,6,0.770486,2880,0.999775,,0,0.91407067,1.776566,1.762637,,0.426989,0.231250,2543.000000,,0.756250,9.474101
-0.091067,,,0.000000,80395.921875,2175.000000,-43498.550738,8698,,7,0.772569,3360,0.999811,,0,0.914019,1.774197,1.762957,,0.431949,0.231250,2552.000000,,0.755208,10.993086
-0.089528,,,0.000000,80976.101562,2179.000000,-43836.987063,8511,,8,0.758681,3840,0.999825,,0,0.91379744,1.783924,1.779360,,0.427100,0.229167,2476.000000,,0.756597,12.506205
-0.090737,,,0.000000,78963.257812,2172.000000,-43203.099943,8514,,9,0.767014,4320,0.999882,,0,0.91358703,1.780627,1.769904,,0.431718,0.241667,2497.000000,,0.754167,14.039928
-0.090559,,,0.000000,77957.765625,2169.000000,-42867.948913,8528,,10,0.769792,4800,0.999822,,0,0.91394967,1.772153,1.760860,,0.433957,0.227083,2511.000000,,0.753125,15.557331
