actor_loss,constraint_recovery_time,cost_critic_loss,cost_ema,critic_loss,cumulative_cost,cumulative_reward,ecbf_interventions,entropy,episode,forced_rest_rate,global_step,jain_fairness,lambda,lazy_agent_flag,peak_fatigue,per_agent_entropy_mean,per_agent_entropy_min,policy_loss,safety_autonomy_index,safety_rate,tasks_completed,value_loss,violation_rate,wall_time
-0.109748,,,0.000000,3556.321289,0.000000,-10629.987451,0,,1,0.000000,480,0.999536,,0,0.5662708,1.442012,1.412878,,1.000000,1.000000,1353.000000,,0.000000,5.040191
-0.116185,,,0.000000,3684.228516,0.000000,-10704.886340,0,,2,0.000000,960,0.999774,,0,0.56382,1.445655,1.427420,,1.000000,1.000000,1358.000000,,0.000000,9.679829
-0.128240,,,0.000000,3751.469482,0.000000,-10496.636795,0,,3,0.000000,1440,0.999790,,0,0.56812924,1.463883,1.446472,,1.000000,1.000000,1388.000000,,0.000000,14.529927
-0.132909,,,0.000000,3846.381348,0.000000,-10601.100713,0,,4,0.000000,1920,0.999599,,0,0.5657687,1.447460,1.413271,,1.000000,1.000000,1359.000000,,0.000000,19.600559
-0.132301,,,0.000000,3835.376465,0.000000,-10515.561196,0,,5,0.000000,2400,0.999855,,0,0.5834486,1.453831,1.443532,,1.000000,1.000000,1371.000000,,0.000000,24.882258
-0.130812,,,0.000000,3861.960938,0.000000,-10557.022448,0,,6,0.000000,2880,0.999883,,0,0.5757227,1.456408,1.439894,,1.000000,1.000000,1375.000000,,0.000000,30.427681
-0.129773,,,0.000000,3789.797363,0.000000,-10476.425975,0,,7,0.000000,3360,0.999915,,0,0.5680525,1.458907,1.445762,,1.000000,1.000000,1379.000000,,0.000000,36.050998
-0.127912,,,0.000000,3699.709229,0.000000,-10359.934110,0,,8,0.000000,3840,0.999760,,0,0.60325,1.472820,1.452629,,1.000000,1.000000,1403.000000,,0.000000,41.691224
-0.128415,,,0.000000,3745.786133,0.000000,-10415.668654,0,,9,0.000000,4320,0.999741,,0,0.60671896,1.465084,1.446878,,1.000000,1.000000,1390.000000,,0.000000,47.498200
-0.128045,,,0.000000,3622.575195,0.000000,-10258.859458,0,,10,0.000000,4800,0.999714,,0,0.586239,1.476442,1.446554,,1.000000,1.000000,1411.000000,,0.000000,53.228622
-0.126811,,,0.000000,3609.992432,0.000000,-10259.203835,0,,11,0.000000,5280,0.999905,,0,0.57913977,1.474250,1.455142,,1.000000,1.000000,1408.000000,,0.000000,59.041349
-0.127558,,,0.000000,3528.835938,0.000000,-10140.828831,0,,12,0.000000,5760,0.999849,,0,0.5672485,1.475619,1.467639,,1.000000,1.000000,1421.000000,,0.000000,64.718584
-0.124116,,,0.000000,3576.192383,0.000000,-10278.948879,0,,13,0.000000,6240,0.999641,,0,0.5809006,1.461825,1.444580,,1.000000,1.000000,1397.000000,,0.000000,70.629637
-0.125795,,,0.000000,3501.382812,0.000000,-10188.736518,0,,14,0.000000,6720,0.999769,,0,0.57866585,1.468298,1.457004,,1.000000,1.000000,1411.000000,,0.000000,76.465311
-0.125834,,,0.000000,3456.184814,0.000000,-10142.938197,0,,15,0.000000,7200,0.999575,,0,0.5933442,1.462302,1.439176,,1.000000,1.000000,1413.000000,,0.000000,82.246613
-0.125201,,,0.000000,3429.657959,0.000000,-10126.807638,0,,16,0.000000,7680,0.999899,,0,0.5591033,1.462347,1.452664,,1.000000,1.000000,1413.000000,,0.000000,88.018260
-0.123927,,,0.000000,3276.574463,0.000000,-9926.583122,0,,17,0.000000,8160,0.999745,,0,0.5455488,1.484727,1.471799,,1.000000,1.000000,1450.000000,,0.000000,93.763510
-0.124289,,,0.000000,3300.352051,0.000000,-10025.179559,0,,18,0.000000,8640,0.999916,,0,0.5914239,1.474497,1.462091,,1.000000,1.000000,1439.000000,,0.000000,99.547542
-0.123011,,,0.000000,3279.716797,0.000000,-9977.047827,0,,19,0.000000,9120,0.999868,,0,0.55389935,1.475611,1.466833,,1.000000,1.000000,1437.000000,,0.000000,105.357068
-0.124115,,,0.000000,3260.681396,0.000000,-9977.426200,0,,20,0.000000,9600,0.999956,,0,0.5763743,1.472793,1.458090,,1.000000,1.000000,1438.000000,,0.000000,111.130718
-0.123368,,,0.000000,3165.131348,0.000000,-9896.217524,0,,21,0.000000,10080,0.999832,,0,0.58556694,1.474822,1.466050,,1.000000,1.000000,1451.000000,,0.000000,116.846728
-0.122313,,,0.000000,3173.011963,0.000000,-9903.508896,0,,22,0.000000,10560,0.999699,,0,0.56812507,1.467218,1.446508,,1.000000,1.000000,1445.000000,,0.000000,122.616790
-0.122826,,,0.000000,3150.333496,0.000000,-9921.456854,0,,23,0.000000,11040,0.999745,,0,0.5865819,1.470842,1.454647,,1.000000,1.000000,1445.000000,,0.000000,128.371280
-0.121970,,,0.000000,3093.218750,0.000000,-9860.492048,0,,24,0.000000,11520,0.999645,,0,0.6222399,1.469065,1.451192,,1.000000,1.000000,1453.000000,,0.000000,134.115717
-0.121839,,,0.000000,3105.996338,0.000000,-9904.668156,0,,25,0.000000,12000,0.999636,,0,0.57959425,1.456325,1.442103,,1.000000,1.000000,1445.000000,,0.000000,139.923026
