actor_loss,constraint_recovery_time,cost_critic_loss,cost_ema,critic_loss,cumulative_cost,cumulative_reward,ecbf_interventions,entropy,episode,forced_rest_rate,global_step,jain_fairness,lambda,lazy_agent_flag,peak_fatigue,per_agent_entropy_mean,per_agent_entropy_min,policy_loss,safety_autonomy_index,safety_rate,tasks_completed,value_loss,violation_rate,wall_time
-0.111531,,,0.000000,3603.490967,0.000000,-10776.515751,0,,1,0.000000,480,0.999950,,0,0.5748335,1.433445,1.425218,,1.000000,1.000000,1337.000000,,0.000000,5.275821
-0.118857,,,0.000000,3701.636963,0.000000,-10711.499921,0,,2,0.000000,960,0.999917,,0,0.5766497,1.444520,1.436637,,1.000000,1.000000,1352.000000,,0.000000,10.179078
-0.129130,,,0.000000,3740.867920,0.000000,-10529.438128,0,,3,0.000000,1440,0.999600,,0,0.5523669,1.453173,1.415159,,1.000000,1.000000,1371.000000,,0.000000,15.116457
-0.131995,,,0.000000,3808.399170,0.000000,-10567.189493,0,,4,0.000000,1920,0.999508,,0,0.5862864,1.456963,1.436733,,1.000000,1.000000,1376.000000,,0.000000,20.249451
-0.131158,,,0.000000,3786.030762,0.000000,-10495.708796,0,,5,0.000000,2400,0.999730,,0,0.5727561,1.456194,1.427643,,1.000000,1.000000,1378.000000,,0.000000,25.666011
-0.130518,,,0.000000,3828.347412,0.000000,-10531.389060,0,,6,0.000000,2880,0.999966,,0,0.584287,1.458796,1.448105,,1.000000,1.000000,1379.000000,,0.000000,31.153237
-0.130600,,,0.000000,3802.919189,0.000000,-10470.902534,0,,7,0.000000,3360,0.999941,,0,0.56883675,1.461670,1.451768,,1.000000,1.000000,1385.000000,,0.000000,37.398673
-0.129144,,,0.000000,3781.562256,0.000000,-10460.703535,0,,8,0.000000,3840,0.999688,,0,0.5760641,1.459458,1.428646,,1.000000,1.000000,1386.000000,,0.000000,43.141933
-0.129117,,,0.000000,3701.636963,0.000000,-10349.859079,0,,9,0.000000,4320,0.999599,,0,0.5859244,1.467725,1.441613,,1.000000,1.000000,1402.000000,,0.000000,48.914669
-0.128463,,,0.000000,3703.226807,0.000000,-10350.824064,0,,10,0.000000,4800,0.999867,,0,0.5742868,1.471218,1.458307,,1.000000,1.000000,1401.000000,,0.000000,54.736431
-0.128016,,,0.000000,3706.306396,0.000000,-10412.333180,0,,11,0.000000,5280,0.999672,,0,0.583257,1.465883,1.444346,,1.000000,1.000000,1392.000000,,0.000000,60.587249
