actor_loss,constraint_recovery_time,cost_critic_loss,cost_ema,critic_loss,cumulative_cost,cumulative_reward,ecbf_interventions,entropy,episode,forced_rest_rate,global_step,jain_fairness,lambda,lazy_agent_flag,peak_fatigue,per_agent_entropy_mean,per_agent_entropy_min,policy_loss,safety_autonomy_index,safety_rate,tasks_completed,value_loss,violation_rate,wall_time
-0.121975,,,0.000000,54393.312500,2221.000000,-36252.197739,0,,1,0.000000,480,0.999399,,0,0.681455,1.787207,1.782981,,1.000000,0.222917,2399.000000,,0.771181,9.633580
-0.113316,,,0.000000,53548.769531,2231.000000,-35875.922488,0,,2,0.000000,960,0.999698,,0,0.69445866,1.784764,1.781197,,1.000000,0.204167,2363.000000,,0.774653,19.042365
-0.114387,,,0.000000,54536.171875,2222.000000,-35927.803720,0,,3,0.000000,1440,0.999430,,0,0.6925387,1.785342,1.772962,,1.000000,0.206250,2439.000000,,0.771528,28.518412
-0.109031,,,0.000000,54058.597656,2235.000000,-35790.814261,0,,4,0.000000,1920,0.999284,,0,0.6897052,1.778555,1.768062,,1.000000,0.212500,2424.000000,,0.776042,38.030835
-0.113135,,,0.000000,55712.785156,2249.000000,-36522.200506,0,,5,0.000000,2400,0.999365,,0,0.6936157,1.771124,1.753361,,1.000000,0.197917,2436.000000,,0.780903,47.484279
-0.128799,,,0.000000,53510.058594,2229.000000,-35707.421138,0,,6,0.000000,2880,0.999327,,0,0.693686,1.768723,1.737764,,1.000000,0.212500,2437.000000,,0.773958,56.913241
-0.114756,,,0.000000,53135.757812,2223.000000,-35511.450659,0,,7,0.000000,3360,0.998964,,0,0.69470835,1.769568,1.740643,,1.000000,0.204167,2447.000000,,0.771875,66.345263
-0.105344,,,0.000000,51177.156250,2230.000000,-34835.658673,0,,8,0.000000,3840,0.999689,,0,0.6865676,1.762787,1.710674,,1.000000,0.210417,2399.000000,,0.774306,75.787982
-0.120345,,,0.000000,51333.285156,2222.000000,-34937.025981,0,,9,0.000000,4320,0.998657,,0,0.690683,1.740655,1.669212,,1.000000,0.212500,2402.000000,,0.771528,85.246997
-0.108441,,,0.000000,52342.800781,2248.000000,-35387.031385,0,,10,0.000000,4800,0.997634,,0,0.69797033,1.747566,1.684508,,1.000000,0.197917,2447.000000,,0.780556,94.783542
-0.112820,,,0.000000,51604.722656,2248.000000,-35204.307627,0,,11,0.000000,5280,0.998682,,0,0.70961493,1.737772,1.653054,,1.000000,0.197917,2467.000000,,0.780556,104.188352
-0.118178,,,0.000000,50269.933594,2271.000000,-34698.940477,0,,12,0.000000,5760,0.996361,,0,0.6963485,1.730188,1.638659,,1.000000,0.193750,2458.000000,,0.788542,113.676644
-0.121737,,,0.000000,51293.468750,2251.000000,-35092.451263,0,,13,0.000000,6240,0.997418,,0,0.7030746,1.731230,1.616731,,1.000000,0.191667,2491.000000,,0.781597,123.170843
-0.118587,,,0.000000,52156.457031,2271.000000,-35647.586435,0,,14,0.000000,6720,0.998270,,0,0.69371986,1.723817,1.515043,,1.000000,0.193750,2520.000000,,0.788542,132.635160
-0.108301,,,0.000000,52453.812500,2266.000000,-35663.830681,0,,15,0.000000,7200,0.997656,,0,0.7041121,1.729622,1.577019,,1.000000,0.195833,2507.000000,,0.786806,142.077860
-0.119209,,,0.000000,52833.367188,2229.000000,-35684.671625,0,,16,0.000000,7680,0.998446,,0,0.7060643,1.749638,1.655178,,1.000000,0.197917,2517.000000,,0.773958,151.514878
-0.113379,,,0.000000,52068.000000,2248.000000,-35454.817393,0,,17,0.000000,8160,0.996756,,0,0.6973159,1.741716,1.633871,,1.000000,0.189583,2501.000000,,0.780556,160.979286
-0.111434,,,0.000000,50355.921875,2238.000000,-34952.601690,0,,18,0.000000,8640,0.997774,,0,0.72369087,1.752595,1.696415,,1.000000,0.191667,2444.000000,,0.777083,170.477222
-0.107787,,,0.000000,51160.601562,2209.000000,-35173.258056,0,,19,0.000000,9120,0.996554,,0,0.70159495,1.751274,1.681819,,1.000000,0.193750,2461.000000,,0.767014,179.974601
-0.111396,,,0.000000,47956.472656,2237.000000,-33928.983044,0,,20,0.000000,9600,0.988812,,0,0.70820636,1.728282,1.623574,,1.000000,0.200000,2436.000000,,0.776736,189.472060
-0.116343,,,0.000000,45752.527344,2187.000000,-32973.533101,0,,21,0.000000,10080,0.983220,,0,0.6919004,1.724841,1.602374,,1.000000,0.206250,2388.000000,,0.759375,198.976968
-0.110752,,,0.000000,45767.578125,2214.000000,-33216.567882,0,,22,0.000000,10560,0.984057,,0,0.69827014,1.736250,1.612232,,1.000000,0.189583,2375.000000,,0.768750,208.490663
-0.102843,,,0.000000,46210.667969,2209.000000,-33305.408951,0,,23,0.000000,11040,0.984812,,0,0.6976078,1.722407,1.578455,,1.000000,0.200000,2347.000000,,0.767014,217.937315
-0.099868,,,0.000000,48797.089844,2240.000000,-34546.003474,0,,24,0.000000,11520,0.990775,,0,0.70336944,1.734474,1.677848,,1.000000,0.200000,2440.000000,,0.777778,227.356387
-0.106719,,,0.000000,46672.421875,2226.000000,-33722.206411,0,,25,0.000000,12000,0.992581,,0,0.6836764,1.747003,1.678888,,1.000000,0.200000,2403.000000,,0.772917,236.933094
-0.102801,,,0.000000,50196.996094,2220.000000,-35040.466600,0,,26,0.000000,12480,0.993667,,0,0.7114391,1.749877,1.706053,,1.000000,0.202083,2441.000000,,0.770833,246.406202
-0.105305,,,0.000000,49180.769531,2227.000000,-34566.739611,0,,27,0.000000,12960,0.994844,,0,0.7055051,1.748987,1.723227,,1.000000,0.204167,2473.000000,,0.773264,255.844670
-0.104696,,,0.000000,47217.957031,2233.000000,-33996.716268,0,,28,0.000000,13440,0.992874,,0,0.6917622,1.744450,1.706598,,1.000000,0.193750,2403.000000,,0.775347,265.339118
-0.112653,,,0.000000,49111.488281,2238.000000,-34730.777626,0,,29,0.000000,13920,0.995611,,0,0.7030809,1.744895,1.713199,,1.000000,0.197917,2480.000000,,0.777083,274.868089
-0.111870,,,0.000000,49329.179688,2239.000000,-35002.650987,0,,30,0.000000,14400,0.995011,,0,0.6979107,1.744795,1.716720,,1.000000,0.200000,2435.000000,,0.777431,284.333043
-0.121408,,,0.000000,49337.390625,2236.000000,-34935.247460,0,,31,0.000000,14880,0.995632,,0,0.70056915,1.732601,1.687059,,1.000000,0.195833,2484.000000,,0.776389,293.746297
-0.122228,,,0.000000,47781.117188,2227.000000,-34422.288192,0,,32,0.000000,15360,0.993121,,0,0.69434285,1.738396,1.681348,,1.000000,0.206250,2410.000000,,0.773264,303.177422
-0.112481,,,0.000000,47690.000000,2204.000000,-34297.059265,0,,33,0.000000,15840,0.994970,,0,0.6882599,1.744314,1.673777,,1.000000,0.187500,2402.000000,,0.765278,312.614206
-0.110434,,,0.000000,47731.144531,2242.000000,-34414.710968,0,,34,0.000000,16320,0.995696,,0,0.6832991,1.750354,1.717674,,1.000000,0.200000,2429.000000,,0.778472,322.066748
-0.120039,,,0.000000,46926.625000,2225.000000,-34191.412945,0,,35,0.000000,16800,0.993716,,0,0.6850638,1.736557,1.688793,,1.000000,0.204167,2447.000000,,0.772569,331.609331
-0.110558,,,0.000000,47733.445312,2222.000000,-34444.615504,0,,36,0.000000,17280,0.994662,,0,0.70594424,1.739913,1.658196,,1.000000,0.202083,2456.000000,,0.771528,341.163260
-0.104545,,,0.000000,46834.140625,2207.000000,-34044.371700,0,,37,0.000000,17760,0.995032,,0,0.6887753,1.750678,1.722962,,1.000000,0.208333,2410.000000,,0.766319,350.709768
-0.118906,,,0.000000,47345.710938,2220.000000,-34384.766984,0,,38,0.000000,18240,0.996406,,0,0.68889225,1.752570,1.691852,,1.000000,0.208333,2396.000000,,0.770833,360.234010
-0.108469,,,0.000000,46245.007812,2239.000000,-33877.253335,0,,39,0.000000,18720,0.995162,,0,0.6877157,1.759562,1.729939,,1.000000,0.202083,2380.000000,,0.777431,369.714327
-0.106403,,,0.000000,47742.796875,2214.000000,-34386.566310,0,,40,0.000000,19200,0.994781,,0,0.6829944,1.752864,1.715701,,1.000000,0.214583,2418.000000,,0.768750,379.259967
-0.114718,,,0.000000,45299.906250,2227.000000,-33666.935423,0,,41,0.000000,19680,0.996967,,0,0.67995214,1.742189,1.718145,,1.000000,0.206250,2378.000000,,0.773264,388.806768
-0.104112,,,0.000000,42321.886719,2229.000000,-32468.070615,0,,42,0.000000,20160,0.990773,,0,0.6930746,1.723045,1.676812,,1.000000,0.202083,2374.000000,,0.773958,398.278358
-0.115580,,,0.000000,43282.000000,2212.000000,-32778.782363,0,,43,0.000000,20640,0.992147,,0,0.68395996,1.724992,1.676886,,1.000000,0.204167,2384.000000,,0.768056,407.842054
-0.119484,,,0.000000,41838.468750,2195.000000,-32264.968475,0,,44,0.000000,21120,0.988946,,0,0.6863199,1.724663,1.664954,,1.000000,0.206250,2360.000000,,0.762153,417.379253
-0.112493,,,0.000000,40852.703125,2178.000000,-31697.980784,0,,45,0.000000,21600,0.986206,,0,0.69513524,1.698848,1.633709,,1.000000,0.202083,2346.000000,,0.756250,426.808679
-0.109525,,,0.000000,41239.148438,2154.000000,-31753.947762,0,,46,0.000000,22080,0.986483,,0,0.6880866,1.722839,1.625958,,1.000000,0.202083,2310.000000,,0.747917,436.256299
-0.108629,,,0.000000,40855.804688,2222.000000,-31809.255016,0,,47,0.000000,22560,0.989726,,0,0.68993884,1.715404,1.613735,,1.000000,0.208333,2379.000000,,0.771528,445.797176
-0.113796,,,0.000000,44990.058594,2257.000000,-33963.565200,0,,48,0.000000,23040,0.994202,,0,0.6857363,1.745250,1.663846,,1.000000,0.200000,2380.000000,,0.783681,455.263064
